id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
d0d9c1cfa3b854c439af2b32e5e75385,krakow,blockOfFlats,60.0,3.0,1.0,4.0,2020.0,50.0226935,19.9100304,4.15,10.0,0.545,0.581,0.433,0.316,0.452,2.437,0.436,condominium,brick,premium,no,yes,no,no,no,4000
9ad71b9727b1b0ae40c7f8ea1925e45d,krakow,blockOfFlats,39.0,2.0,3.0,9.0,1960.0,50.094234,20.05451,9.35,8.0,0.194,1.799,0.216,0.168,0.194,2.436,0.099,condominium,,premium,no,yes,yes,no,no,2100
715d065ad47e944422fff5ab5b44c699,krakow,,39.0,2.0,7.0,9.0,2021.0,50.05588,19.96301,1.76,13.0,0.395,0.294,0.498,0.368,0.157,0.607,0.362,condominium,,,no,yes,no,no,no,4500
0079b1b9d6e2d6a0626fd2b0816b2ac2,krakow,apartmentBuilding,37.34,2.0,1.0,1.0,2015.0,50.052,19.938,0.37,94.0,0.136,0.602,0.186,0.157,0.129,0.424,0.175,condominium,brick,,yes,yes,yes,yes,no,3600
e95a91755a817740bed68b2d4ee261c8,krakow,apartmentBuilding,61.72,3.0,5.0,5.0,2022.0,50.0407,19.9991,4.63,6.0,0.585,0.87,0.534,0.213,0.178,0.579,0.058,condominium,brick,premium,yes,yes,yes,no,no,4500
a44e66bbf310ffe136e0757f34365919,krakow,apartmentBuilding,40.25,2.0,2.0,6.0,2015.0,50.052,19.938,0.37,94.0,0.136,0.602,0.186,0.157,0.129,0.424,0.175,condominium,brick,,yes,yes,yes,yes,no,4000
78e6a88df89ab43da8852c8c3df8362f,krakow,apartmentBuilding,38.0,2.0,1.0,7.0,2014.0,50.0189678,19.9187791,4.28,4.0,0.351,0.554,0.324,0.156,0.84,2.785,0.557,condominium,brick,premium,yes,yes,yes,no,no,2099
0acad606064f28e1e54bd81a28fb1b00,krakow,blockOfFlats,38.0,2.0,3.0,3.0,,50.0309575497028,19.894519622405,4.14,1.0,0.67,1.27,1.337,1.1,0.286,2.216,0.907,condominium,,premium,yes,no,no,no,no,2499
e64f3b0ba830078a2693bd846d355585,krakow,blockOfFlats,52.0,2.0,2.0,3.0,2010.0,50.024237,19.916303,3.8,19.0,0.203,0.392,0.399,0.162,0.275,2.202,0.28,condominium,brick,,yes,yes,no,no,no,3000
66c21b1a25821e3d62da163451ca1d81,krakow,apartmentBuilding,45.0,2.0,2.0,3.0,2014.0,50.0651272,19.9519016,1.46,48.0,0.286,0.098,0.363,0.908,0.016,0.714,0.046,condominium,brick,,yes,no,yes,no,yes,3300
2af1922d75a9e46d7ea8072c2a27c7e5,krakow,apartmentBuilding,45.0,2.0,2.0,5.0,2018.0,50.04966992,19.94824297,0.94,125.0,0.078,0.509,0.402,0.566,0.04,0.688,0.372,condominium,brick,premium,yes,yes,yes,no,no,2800
533d9c96e07e5729a22afe2645bbe83b,krakow,apartmentBuilding,88.0,4.0,4.0,4.0,2023.0,50.0755036059723,19.9852899447903,4.03,13.0,0.067,0.789,0.267,0.021,0.251,2.06,0.337,condominium,brick,premium,yes,yes,yes,yes,yes,5700
d0463938eda082df83859263a29433d3,krakow,blockOfFlats,27.0,2.0,2.0,10.0,2022.0,50.078964,19.8928114,4.19,12.0,0.299,0.625,0.493,0.324,0.122,0.69,0.19,condominium,brick,premium,no,no,yes,no,no,3000
b488ced06738ae303423737800804973,krakow,apartmentBuilding,46.0,2.0,1.0,5.0,2021.0,50.0862286,19.969617,4.1,24.0,0.158,0.729,0.4,0.134,0.194,2.461,0.432,condominium,brick,premium,no,yes,yes,no,no,2700
1f245f99c07d8245a8e3747b6ccd2329,krakow,,42.0,2.0,5.0,5.0,,50.07844,19.90747,3.39,6.0,0.575,0.826,0.565,0.259,0.299,0.894,0.416,condominium,,,no,yes,no,no,no,2950
3e620eccb789f5ad53db3a9e44331fbc,krakow,apartmentBuilding,56.0,3.0,4.0,4.0,,50.027701763258,19.9752832812551,4.04,3.0,0.329,1.432,0.51,0.525,0.297,2.394,0.657,condominium,brick,premium,yes,no,yes,no,yes,3200
d0a841bcb956968f389448dd7f053dcf,krakow,apartmentBuilding,30.0,1.0,3.0,5.0,2015.0,50.0646501,19.9449799,1.14,94.0,0.217,0.403,0.102,0.623,0.042,0.484,0.055,condominium,brick,premium,yes,yes,no,no,no,2800
5bb111d5d874ad11f0445e6e4abf235f,krakow,apartmentBuilding,34.0,1.0,1.0,1.0,2022.0,50.05601,19.959362,1.5,18.0,0.15,0.195,0.525,0.108,0.132,0.355,0.36,condominium,brick,,no,yes,yes,no,no,3000
0a063d92f98d6f3e963e0b2215adb3f5,krakow,blockOfFlats,44.19,2.0,1.0,1.0,2005.0,50.0878708,19.88793612,5.11,8.0,0.577,0.23,0.35,0.296,0.375,1.736,0.488,condominium,,premium,yes,yes,yes,no,no,2300
9b30ad346d4b9360c3cdd66b83893d2a,krakow,,52.0,3.0,1.0,4.0,1960.0,50.07642,20.04958,8.27,23.0,0.074,1.21,0.487,0.112,0.438,1.122,0.344,condominium,,,no,no,no,no,no,2600
2d84566330a0caf5a9c30eba69867901,krakow,blockOfFlats,55.89,2.0,2.0,4.0,2001.0,50.016104,19.9058054,4.94,8.0,0.716,0.392,0.266,0.079,0.348,3.223,0.255,condominium,brick,,yes,yes,no,no,yes,2700
bf72a89a093e54b7278998b472d52770,krakow,,87.0,3.0,3.0,3.0,,50.050219,19.915669,1.72,4.0,0.405,0.511,0.349,0.593,0.543,0.347,0.451,condominium,,premium,no,yes,yes,no,no,8000
58af683276fefccfba0dd7415bdaffb3,krakow,blockOfFlats,35.0,2.0,4.0,4.0,,50.0722,19.9059,2.99,20.0,0.281,0.454,0.221,0.387,0.143,0.723,0.098,condominium,,,no,yes,no,no,yes,2300
f5b4d2a4340bcf01b5226ef9ac027102,krakow,blockOfFlats,59.5,3.0,1.0,4.0,1976.0,50.0948,19.9328,4.41,15.0,0.13,0.484,0.066,0.106,0.222,1.266,0.091,condominium,,,no,yes,no,no,no,2600
3abf334dffa58891434802c89d6deb50,krakow,blockOfFlats,60.0,3.0,1.0,4.0,2020.0,50.014114,19.902962,5.23,11.0,0.417,0.128,0.476,0.256,0.332,3.493,0.489,condominium,,premium,yes,yes,no,no,yes,4000
810c3b1f249780845110de8bb92a32b1,krakow,blockOfFlats,60.0,3.0,2.0,4.0,2003.0,50.0227883278208,19.9187140093603,3.88,10.0,0.42,0.526,0.629,0.363,0.417,2.36,0.475,condominium,brick,,yes,yes,no,no,no,3200
e22cb65761e869248b087e55a3d18bd5,krakow,tenement,66.0,2.0,2.0,4.0,1936.0,50.0548196,19.9471472,0.62,113.0,0.122,0.729,0.22,0.264,0.049,0.533,0.147,condominium,brick,,no,no,,no,no,3000
326c07881653e96b9dc40b9cfe63c9e5,krakow,blockOfFlats,46.0,2.0,1.0,3.0,2023.0,50.097988654544,19.932324762126,4.77,8.0,0.464,0.827,0.232,0.259,0.212,1.613,0.267,condominium,,premium,no,yes,yes,no,no,2950
37feac1670093f7e863779f44ec661cd,krakow,apartmentBuilding,80.0,4.0,6.0,6.0,2024.0,50.05555556,19.94277778,0.31,130.0,0.101,0.78,0.437,0.347,0.077,0.479,0.242,condominium,brick,premium,yes,yes,yes,no,yes,7000
1a9cb487a269264ed017b7385166997e,krakow,apartmentBuilding,120.0,6.0,4.0,5.0,2010.0,50.0434,19.9371,1.33,16.0,0.255,0.548,0.502,0.094,0.212,0.552,0.364,condominium,brick,,yes,yes,yes,yes,no,8000
71060b883b76f5d88c58772f27b59ad6,krakow,,39.0,2.0,4.0,8.0,2012.0,50.05597,19.96194,1.68,15.0,0.319,0.292,0.486,0.292,0.088,0.533,0.348,condominium,,,no,yes,no,no,no,2500
23ba0e5aebeaf3634e8f42c4180715b8,krakow,,34.0,2.0,,4.0,,50.0758,19.9904,4.35,8.0,0.301,0.932,0.546,0.386,0.327,2.084,0.636,condominium,,,no,no,,no,no,2300
029093778e06829e3966f74d02aedb08,krakow,blockOfFlats,72.0,3.0,6.0,6.0,2009.0,50.041,19.9955,4.37,7.0,0.469,0.617,0.596,0.12,0.083,0.808,0.308,condominium,,,no,yes,yes,yes,no,4000
b8a42ef5ee4e6760222df04bd387b92d,krakow,blockOfFlats,41.0,2.0,1.0,4.0,2023.0,50.06389036,19.96973667,2.43,20.0,0.341,0.492,0.614,0.176,0.153,0.567,0.317,condominium,,premium,yes,yes,yes,no,no,3000
e498fb1cd94ab30601819f9bb0bbe808,krakow,blockOfFlats,54.0,2.0,1.0,4.0,1962.0,50.0449757,19.9509326,1.45,41.0,0.115,0.674,0.04,0.489,0.044,0.934,0.113,condominium,brick,,no,yes,no,no,yes,2950
dd284873cfb7b59b0619d95ca46379bd,krakow,apartmentBuilding,52.0,2.0,1.0,4.0,2010.0,50.0641633,19.9699622,2.46,20.0,0.363,0.491,0.646,0.2,0.125,0.579,0.314,condominium,brick,,no,yes,yes,yes,no,2900
6ba4813c66077dd729d5c13622f4877a,krakow,apartmentBuilding,51.0,2.0,7.0,10.0,2022.0,50.05601,19.959362,1.5,18.0,0.15,0.195,0.525,0.108,0.132,0.355,0.36,condominium,brick,,no,yes,yes,no,no,5500
4cab19d674162dfa3fbb1ba2600f8c6f,krakow,,38.0,2.0,1.0,3.0,,50.04773,19.96742,2.23,18.0,0.451,0.316,0.587,0.139,0.173,1.229,0.414,condominium,,,no,yes,no,no,no,2950
4f8032e00e89f3ca3e6673f5f6409a8c,krakow,blockOfFlats,60.0,3.0,3.0,4.0,2006.0,50.0211479,19.9151202,4.15,2.0,0.543,0.744,0.629,0.358,0.625,2.55,0.547,condominium,brick,premium,yes,yes,yes,no,no,2900
d017366d2178351120b217ad0971e749,krakow,apartmentBuilding,38.0,2.0,1.0,3.0,2023.0,50.04592445,19.96954899,2.45,12.0,0.656,0.541,0.478,0.261,0.148,1.477,0.162,condominium,brick,,no,yes,yes,no,no,2950
8d3504a935d8708ae7065e734dc04c2f,krakow,blockOfFlats,38.0,2.0,8.0,10.0,,50.0824,20.0192,6.5,23.0,0.206,1.145,0.199,0.074,0.374,1.219,0.135,condominium,concreteSlab,,yes,no,yes,no,yes,2400
3f44fbdca317e385333b9fbc43f19d0c,krakow,apartmentBuilding,84.5,4.0,1.0,5.0,2015.0,50.0647229,19.9485502,1.27,60.0,0.42,0.155,0.179,0.789,0.093,0.739,0.121,condominium,brick,premium,yes,yes,yes,no,no,7000
fae75a70a3d30e94e9ae10bfbd2aaff0,krakow,blockOfFlats,41.0,2.0,1.0,4.0,2024.0,50.0121,19.8904,5.9,7.0,0.464,0.805,0.768,0.301,0.269,4.058,0.273,condominium,,,yes,yes,yes,no,no,2900
e121c6ba8bf7de419e8bd5657f0b3450,krakow,tenement,45.0,2.0,1.0,3.0,1906.0,50.0553,19.9343,0.3,61.0,0.225,0.731,0.193,0.262,0.034,0.152,0.447,condominium,brick,,no,yes,no,no,no,2500
1e4e1b59dc14b58785399a1937fd2e96,krakow,blockOfFlats,38.1,2.0,1.0,3.0,2003.0,50.0981,19.9548,4.9,7.0,0.646,0.642,0.326,0.517,0.234,2.401,0.311,condominium,,,yes,yes,no,no,no,2250
f11301fa7620af039184e11084b949a2,krakow,apartmentBuilding,53.0,2.0,3.0,3.0,2005.0,50.062273,19.941389,0.8,190.0,0.059,0.521,0.321,0.412,0.005,0.324,0.08,condominium,brick,premium,yes,yes,no,no,yes,2800
a98a8699e0a26ae7eae31477f3e3355a,krakow,blockOfFlats,52.0,3.0,2.0,8.0,1970.0,50.07924,19.9199,2.97,18.0,0.245,0.715,0.3,0.255,0.369,0.793,0.101,condominium,brick,,no,yes,yes,no,yes,3000
3183f63dc1c95d397f3a8ac89268ce7c,krakow,blockOfFlats,37.0,2.0,4.0,5.0,,50.0721934,19.9185325,2.36,34.0,0.26,0.146,0.048,0.132,0.12,0.185,0.024,condominium,,,no,yes,no,no,no,2100
f295bf94078e5170c2e0b6bd7f46b4a4,krakow,,25.92,1.0,4.0,4.0,,50.07068,19.92401,2.0,24.0,0.274,0.52,0.384,0.34,0.098,0.608,0.21,condominium,,,no,no,,no,no,2800
5825f312d6a5cdcc26842aa3fd85542f,krakow,blockOfFlats,33.0,1.0,1.0,4.0,1960.0,50.041221,19.940153,1.57,26.0,0.14,0.679,0.376,0.104,0.192,0.784,0.178,condominium,brick,,no,no,no,no,yes,1850
19d73d7b3431bf9906573267c3bb32ea,krakow,blockOfFlats,25.0,1.0,3.0,5.0,2022.0,50.04524,19.99663,4.3,7.0,0.349,0.885,0.253,0.395,0.499,1.075,0.588,condominium,,,no,yes,yes,no,no,2000
80a588f3a02125c31ed7dbbaea2dc62a,krakow,blockOfFlats,40.0,2.0,1.0,4.0,,50.0536,19.9482,0.72,114.0,0.072,0.744,0.071,0.309,0.038,0.486,0.055,condominium,,,no,no,yes,no,no,1999
ce488a51ee0b377e3dbeef66ce3bafe6,krakow,blockOfFlats,40.0,2.0,1.0,4.0,,50.0493,19.9449,0.81,142.0,0.21,0.299,0.416,0.324,0.073,0.446,0.2,condominium,,,no,no,yes,no,no,1999
c96251f9a07cb6648144172975d6a412,krakow,apartmentBuilding,25.0,1.0,10.0,10.0,2022.0,50.0994,19.9644,5.24,10.0,0.062,0.948,0.423,0.049,0.283,2.831,0.019,condominium,brick,,no,yes,yes,no,no,1799
2e90101404182e5e5bf135b7ce3d15e7,krakow,blockOfFlats,55.0,3.0,3.0,4.0,2006.0,50.0080552,19.9557626,5.4,22.0,0.185,0.172,0.453,0.231,0.205,0.25,0.127,condominium,,premium,yes,yes,yes,no,no,3500
04ab365929b5406d3bb3dea697d0695f,krakow,blockOfFlats,56.0,2.0,,1.0,2000.0,50.06839,19.84409,6.89,1.0,0.797,3.22,1.458,2.199,0.189,3.651,1.865,condominium,brick,,no,no,no,no,no,2600
450aa4c322889397c3be62a1dbbbc4d0,krakow,,47.5,2.0,1.0,3.0,1990.0,50.0691477,20.02852312,6.61,4.0,0.604,1.308,0.529,0.49,0.238,0.931,0.471,condominium,brick,premium,yes,yes,no,no,yes,2500
86119dbd78bb9c79469cee9ddbad4d56,krakow,apartmentBuilding,56.0,2.0,1.0,2.0,2014.0,50.0764617,19.9606744,2.84,11.0,0.314,0.715,0.284,0.538,0.136,1.316,0.324,condominium,brick,premium,yes,yes,no,no,no,3200
d8446ec02158410f4a3a7e8a84015bea,krakow,tenement,47.0,2.0,3.0,4.0,1900.0,50.0548,19.9471,0.62,114.0,0.12,0.731,0.221,0.268,0.047,0.536,0.148,condominium,brick,,yes,yes,yes,no,no,4000
0dd05959a7e7b4c4877182256eba3497,krakow,,32.0,1.0,1.0,2.0,2022.0,50.06554,19.84381,6.85,1.0,0.964,3.387,1.774,2.482,0.312,3.728,2.18,condominium,,,yes,yes,no,yes,no,2800
b560098f19df5cd03cbc2e61518d6e2b,krakow,blockOfFlats,40.0,2.0,4.0,4.0,2023.0,50.0232,19.9063,4.24,13.0,0.737,0.39,0.489,0.13,0.217,2.46,0.338,condominium,,premium,yes,yes,yes,yes,yes,3200
77de24e4b058a9591b166c82d12b0316,krakow,,60.0,2.0,1.0,9.0,2008.0,50.02594,19.91991,3.52,20.0,0.234,0.209,0.525,0.117,0.125,2.014,0.123,condominium,,,no,yes,no,no,no,3200
b47dc099e1cc84732cc7aad642bad1ea,krakow,apartmentBuilding,45.0,2.0,7.0,7.0,2023.0,50.0277507,19.947401,3.13,8.0,0.831,0.371,0.152,0.382,0.232,2.357,0.157,condominium,brick,premium,yes,yes,yes,no,no,3200
cbd0dbaac4df45b19e673095275b75f6,krakow,apartmentBuilding,38.0,2.0,2.0,5.0,2016.0,50.0106981,19.8900334,6.05,6.0,0.337,0.887,0.901,0.144,0.425,4.208,0.266,condominium,brick,premium,yes,yes,yes,no,no,2350
77136322b681e1b4ccdd567946ea2fcd,krakow,apartmentBuilding,27.0,1.0,1.0,4.0,,50.0508888,19.9383313,0.49,88.0,0.24,0.483,0.192,0.202,0.051,0.299,0.252,condominium,brick,premium,no,yes,yes,no,no,3000
94e2008d906031ac44d6304ca5ccad8d,krakow,apartmentBuilding,30.0,1.0,5.0,5.0,,50.0646807,19.9289699,1.24,80.0,0.114,0.366,0.328,0.041,0.088,0.186,0.168,condominium,brick,,yes,yes,yes,no,no,2950
64dbf99f16b2f054d61f9335feaeb505,krakow,apartmentBuilding,55.0,2.0,6.0,9.0,2012.0,50.080017,19.9183668,3.1,18.0,0.377,0.778,0.437,0.374,0.307,0.846,0.039,condominium,brick,premium,yes,yes,yes,no,no,2900
949e45eba0fa282c7c4a5d7de17e66f6,krakow,apartmentBuilding,50.0,2.0,1.0,5.0,2017.0,50.0492917,19.94836102,0.97,122.0,0.116,0.496,0.443,0.566,0.081,0.687,0.354,condominium,brick,premium,yes,no,yes,no,no,3800
163ea777fb1146b50afe7a8284bc44dc,krakow,apartmentBuilding,30.0,1.0,1.0,10.0,,50.0716346,19.8984402,3.38,17.0,0.269,0.256,0.495,0.191,0.232,0.297,0.237,condominium,brick,,no,no,yes,no,no,2100
61e9bfe223b3f31f6b278b9566cf8585,krakow,,25.0,1.0,1.0,2.0,2022.0,50.06554,19.84381,6.85,1.0,0.964,3.387,1.774,2.482,0.312,3.728,2.18,condominium,,,yes,yes,no,yes,no,2300
f8ab71b219795d7add99263bbca4a7d6,krakow,apartmentBuilding,49.0,2.0,4.0,8.0,2017.0,50.06435,19.96994,2.46,19.0,0.366,0.48,0.657,0.221,0.105,0.576,0.302,condominium,brick,,yes,yes,yes,yes,no,3500
ab9a0f4038ea9a0c2089f85169429deb,krakow,apartmentBuilding,39.0,2.0,2.0,5.0,2021.0,49.99825021,19.87958908,7.61,0.0,1.202,1.963,1.163,1.177,1.182,,1.032,condominium,brick,premium,yes,yes,yes,no,no,2000
1d588390f34153bc9a6e9e45de37813f,krakow,apartmentBuilding,42.0,2.0,5.0,6.0,2016.0,50.0487,19.9681,2.24,19.0,0.495,0.351,0.693,0.255,0.138,1.198,0.477,condominium,brick,,yes,yes,yes,yes,no,3200
76346e1f49f92d067d1fea748255f41f,krakow,,40.0,2.0,2.0,4.0,,50.0534,19.9201,1.33,15.0,0.267,0.067,0.202,0.428,0.158,0.772,0.066,condominium,,,no,no,,no,no,3300
a168f8b4fc1de0f007d7dd8eed613f81,krakow,apartmentBuilding,40.0,2.0,5.0,7.0,2016.0,50.05601,19.959362,1.5,18.0,0.15,0.195,0.525,0.108,0.132,0.355,0.36,condominium,brick,premium,no,yes,yes,no,no,3000
c38b6a30a93ea1e1d72bea664698764f,krakow,,49.0,2.0,1.0,4.0,,50.03466,19.99999,4.96,4.0,0.195,1.123,0.427,0.841,0.368,0.479,0.631,condominium,,,no,yes,no,no,no,2900
9be59fb0fbc21d48b67b2f16e4f815a6,krakow,,62.0,3.0,2.0,4.0,,50.075265,19.9104023,2.99,13.0,0.414,0.416,0.556,0.336,0.186,0.501,0.032,condominium,,,no,no,,no,no,3000
78d912a464fbabab794cff231e7bc8cd,krakow,tenement,98.0,3.0,3.0,4.0,1860.0,50.0497,19.9366,0.64,56.0,0.318,0.471,0.37,0.308,0.186,0.231,0.418,condominium,brick,,no,yes,no,no,no,4900
2245495144b3e62530b0839f2b0a89d3,krakow,apartmentBuilding,64.0,3.0,1.0,5.0,2008.0,50.0794937,19.9721234,3.61,20.0,0.115,0.811,0.109,0.064,0.018,1.805,0.122,condominium,brick,,no,yes,yes,yes,yes,3600
7a358c70567605b10ecc59ffe5963061,krakow,tenement,40.0,2.0,1.0,4.0,1930.0,50.0509456,19.9431105,0.59,150.0,0.263,0.416,0.205,0.256,0.011,0.427,0.113,condominium,brick,premium,no,no,,no,no,3000
a22ecf790cdcec6f73a59afffc7efac5,krakow,apartmentBuilding,41.0,2.0,5.0,5.0,2018.0,50.02198089,19.91842245,3.97,4.0,0.49,0.615,0.564,0.292,0.504,2.45,0.567,condominium,brick,,no,no,yes,no,no,2600
a3020ad4bf6be6b9d44997dc090b3754,krakow,blockOfFlats,49.0,2.0,14.0,14.0,2001.0,50.0887939,19.9259967,3.83,17.0,0.218,0.56,0.18,0.151,0.401,0.645,0.165,condominium,,,yes,yes,yes,no,no,2890
ffd1f758c8a458e695de061df27b6768,krakow,blockOfFlats,37.95,2.0,3.0,10.0,1968.0,50.0889,20.0091,6.28,12.0,0.215,0.891,0.41,0.176,0.33,0.627,0.295,condominium,concreteSlab,,yes,no,yes,no,no,2200
e124989cf9e010ff120877cb9fee38a1,krakow,blockOfFlats,44.0,2.0,3.0,4.0,1968.0,50.04498,19.93086,1.27,19.0,0.312,0.83,0.11,0.078,0.077,0.677,0.078,condominium,concreteSlab,,no,no,no,no,no,2700
b510b3bcaeb8bdc348bd13b68427cc3a,krakow,blockOfFlats,40.0,2.0,2.0,2.0,2006.0,50.09404513,19.9288559,4.36,18.0,0.181,0.525,0.288,0.108,0.455,1.168,0.081,condominium,,,no,no,no,no,no,2500
343297a6bdbe7e065564bf2656fba3b1,krakow,apartmentBuilding,45.0,2.0,4.0,4.0,,50.0991,19.9824,5.79,1.0,1.121,1.977,0.746,0.47,0.532,1.611,0.766,condominium,brick,,yes,yes,yes,no,no,3000
b30a91495a5b7b0f0e4f32cfd30abdad,krakow,blockOfFlats,53.0,3.0,2.0,2.0,,50.0941391,19.9802486,5.25,7.0,0.742,1.691,0.6,0.512,0.081,1.611,0.422,condominium,,premium,no,yes,yes,no,no,3800
ddadcb7253b90d9957a623c058ab04b2,krakow,blockOfFlats,32.38,2.0,1.0,5.0,2022.0,50.0406649,19.9832769,3.59,5.0,0.752,0.265,0.137,0.292,0.551,1.614,0.638,condominium,,premium,no,yes,yes,no,no,2890
97bc3973552e9a5ac374924fd43a6513,krakow,,37.0,2.0,3.0,10.0,2010.0,50.0705994,19.9139848,2.44,34.0,0.124,0.163,0.358,0.346,0.282,0.261,0.075,condominium,,premium,yes,yes,yes,no,no,3100
cad49dada83a72b53aa53132309325e4,krakow,tenement,48.0,2.0,1.0,4.0,1898.0,50.05600902,19.93250356,0.43,51.0,0.141,0.582,0.284,0.402,0.09,0.257,0.32,condominium,brick,premium,yes,yes,no,no,no,2600
505753cd1ae76b26c638d99a83e9cbeb,krakow,apartmentBuilding,48.0,2.0,2.0,7.0,2015.0,50.0566015,19.97696259,2.75,3.0,0.536,0.901,0.258,0.4,0.531,1.4,0.267,condominium,brick,premium,no,yes,yes,no,no,3600
f754cc97cf99fafc05421b6112ded345,krakow,tenement,76.0,3.0,2.0,3.0,1924.0,50.0739632,19.9176286,2.55,31.0,0.275,0.108,0.11,0.026,0.1,0.194,0.126,condominium,brick,premium,yes,yes,no,no,no,4500
238c7f3499cfcaa8bf8d185b1b667d08,krakow,,35.0,2.0,1.0,6.0,2010.0,50.0210483,19.8986751,4.75,27.0,1.103,0.28,0.456,0.261,0.066,2.902,0.153,condominium,,,no,yes,no,no,no,2400
09d6cf1c6dff3d96fbd7d08aa55a9175,krakow,apartmentBuilding,55.0,2.0,6.0,9.0,2021.0,50.0666362,19.9751941,2.91,8.0,0.509,0.668,0.269,0.438,0.277,0.975,0.654,condominium,brick,premium,yes,yes,yes,no,no,3500
d39dfeca42f32d6308d287a58ad8f65a,krakow,blockOfFlats,50.0,2.0,,4.0,1983.0,50.0475,19.9264,1.22,22.0,0.211,0.86,0.39,0.102,0.112,0.716,0.198,condominium,brick,,yes,no,yes,no,no,2400
b1caa4921d66178c3881f49ba2684c4f,krakow,blockOfFlats,50.0,2.0,2.0,3.0,2001.0,50.0792,19.9311,2.71,14.0,0.171,0.284,0.494,0.433,0.359,0.493,0.477,condominium,,,yes,yes,no,no,no,2400
85982670fba53c1d4abcef522555fd5f,krakow,blockOfFlats,51.0,2.0,1.0,8.0,2000.0,50.0865,19.9261,3.58,18.0,0.175,0.678,0.329,0.153,0.613,0.425,0.037,condominium,,,no,no,yes,no,yes,2200
96e29dc75894d7af3d073ccbafd6e7bf,krakow,,50.0,2.0,1.0,5.0,2023.0,50.0778212,19.8687489,5.57,2.0,0.772,1.191,1.191,0.949,0.295,1.936,1.074,condominium,,premium,no,yes,yes,no,no,3300
a182a59497ad8149d04f734dc4fb1f83,krakow,tenement,45.0,2.0,1.0,3.0,1898.0,50.0554231,19.9354999,0.21,70.0,0.253,0.794,0.237,0.179,0.047,0.08,0.389,condominium,brick,,no,yes,no,no,no,2450
9b06c5fb4bc5a4e37984683ac8f1f278,krakow,blockOfFlats,42.0,2.0,,4.0,2010.0,50.1053,19.9641,5.85,1.0,0.51,1.523,0.935,0.523,0.145,3.087,0.502,condominium,,,yes,no,yes,yes,no,2300
cb330908a6e58d640e4f7809b12f2bba,krakow,blockOfFlats,41.0,2.0,1.0,10.0,2022.0,50.0784863,19.8940399,4.09,11.0,0.304,0.726,0.398,0.316,0.155,0.624,0.161,condominium,,premium,yes,yes,yes,no,yes,3000
1199a00d228ffc012af17b4726d2ae1d,krakow,blockOfFlats,50.0,3.0,5.0,5.0,2016.0,50.0858558,19.8880104,4.95,9.0,0.458,0.334,0.503,0.1,0.16,1.52,0.478,condominium,,premium,no,yes,yes,no,no,3200
ea6ccd31f1b9e1f3d67ef1ad04a15d22,krakow,blockOfFlats,50.0,2.0,,4.0,,50.0215695520452,19.9014103598161,4.59,20.0,1.131,0.129,0.446,0.113,0.088,2.762,0.108,condominium,,,no,yes,no,no,no,3000
12d4769103ad65139c976c7b8fb760ec,krakow,apartmentBuilding,42.0,2.0,1.0,1.0,,50.0529644,19.9402204,0.29,119.0,0.021,0.65,0.13,0.077,0.024,0.45,0.016,condominium,brick,,no,no,yes,no,no,4400
a69ba8df35ca013d7d697db95aa1a433,krakow,,31.0,1.0,,4.0,,50.06951,19.98776,3.86,7.0,0.552,0.285,0.507,0.272,0.238,1.924,0.535,condominium,,,no,yes,no,no,no,2750
3b45e11046cd2b29c8a1c84959f96767,krakow,blockOfFlats,55.0,3.0,1.0,3.0,2023.0,50.05584378,19.90920067,2.09,4.0,0.371,0.784,0.649,0.706,0.21,0.681,0.662,condominium,,premium,yes,yes,yes,no,no,4900
b76e60fc14aa152cf936d2efa55576fe,krakow,tenement,45.5,2.0,1.0,2.0,1893.0,50.0677235,19.939331,1.38,85.0,0.131,0.502,0.117,0.137,0.063,0.383,0.087,condominium,brick,premium,no,no,no,no,no,3000
a1df992ac12393a03acc7fdbac7982b9,krakow,,54.0,2.0,6.0,7.0,2008.0,50.09942034,19.96474385,5.25,10.0,0.083,0.964,0.446,0.065,0.277,2.808,0.007,condominium,,premium,yes,yes,yes,no,no,2600
0ce9dc68a5734b65bd5c4cb8f14c08d2,krakow,blockOfFlats,49.0,2.0,14.0,14.0,2003.0,50.0894438,19.9298145,3.85,26.0,0.274,0.279,0.263,0.128,0.32,0.654,0.024,condominium,,,yes,yes,yes,no,no,2890
161e1fcf1f1bbf775f34681b0c4a2584,krakow,blockOfFlats,29.75,1.0,1.0,2.0,1950.0,50.01425827,19.91733051,4.81,1.0,0.675,0.866,0.565,0.121,0.92,3.04,0.714,condominium,brick,,no,yes,no,no,no,2000
9773de1a05eba2ec186d4bf94c00a21c,krakow,blockOfFlats,30.0,1.0,1.0,2.0,,50.0731484526255,19.9025438634266,3.24,22.0,0.175,0.39,0.365,0.177,0.304,0.556,0.308,condominium,,,no,no,no,no,yes,2000
d53860385423a37522d662b94a9f4689,krakow,blockOfFlats,55.0,3.0,7.0,11.0,2021.0,50.0161696227925,20.0007710854389,6.22,12.0,0.282,0.423,0.167,0.343,0.68,2.374,0.251,condominium,,premium,no,yes,yes,yes,no,3000
